,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,y_test,y_pred
1625,-0.74652221,-0.99951762,-1.261215815,-0.335296359,-1.825775639,-3.054083798,-0.748785299,-0.910637374,0.643393428,0.604505948,1.333070125,2.258183038,0.215054775,2.60309633,2.409696184,0.981514962,5,5
1626,-0.281051712,-0.209721281,-0.146342406,-0.343182486,0.255847975,0.472817902,-0.280353668,-0.24018119,0.306581042,-0.141800445,-0.265733856,-0.378658159,0.267232305,-0.29612396,-0.410574272,-0.549983348,6,6
1627,0.528721675,0.744214038,0.820385204,0.528405117,0.58429936,0.701026575,0.539359703,0.716062215,0.239444701,-1.15923079,-0.616650281,-0.699859096,-0.769582237,-0.946900282,-0.717567608,-1.38474395,2,2
1628,0.891712955,1.010610875,1.105025125,0.9260783,0.476281606,0.630201395,0.8797594,1.089680866,0.042965415,0.703317632,-0.117786526,-0.557172654,-1.175185541,-1.017963116,-0.582172491,0.341989116,2,2
1629,0.614967912,1.039507399,0.902132018,0.5940927,0.617982319,0.722336297,0.627994612,0.807321024,-1.060199348,-1.342269403,-1.758819977,-0.69579199,-0.861867687,-0.979708712,-0.713730035,-0.144222617,0,0
1630,-0.209640237,-0.097028568,-0.085551702,-0.195992679,0.136656536,0.379689711,-0.194103404,-0.146940911,-0.103804027,-2.106066003,-0.452579361,-0.302375777,0.093966802,-0.308251113,-0.33649962,-1.894444694,6,6
1631,0.438178473,0.599946086,0.368839149,0.834622229,-0.471956169,-0.209837724,0.437894731,0.618426412,1.402127422,-0.160809468,-0.298578118,0.382786036,-1.086709634,-0.3386613,0.348903057,-0.084028595,0,0
1632,0.935466977,1.089226969,1.129848475,0.986804161,0.434908889,0.602025009,0.926041668,1.132973487,0.801451653,0.487522971,-0.336184393,-0.520891377,-1.225784998,-1.016610433,-0.547495394,0.301504471,0,2
1633,-0.184676914,-0.208321256,-0.183917763,-0.054710851,-0.242792278,0.037797845,-0.189905085,-0.114839618,0.221783466,0.613720773,0.631583223,0.149313734,-0.153785597,-0.045078804,0.111291716,0.488808023,6,6
1634,-0.546372283,-0.733475457,-0.874776903,-0.218661002,-1.253343726,-1.426621615,-0.552169627,-0.607300505,0.744361159,1.028603115,1.368335583,1.388962678,0.051492658,1.336344217,1.420901595,0.946510933,5,5
1635,-0.78072742,-0.978890579,-0.918017869,-0.953072129,-0.277519456,0.002509736,-0.78139784,-0.965256075,-1.041431309,0.310810686,0.606429345,0.187722016,1.280382821,0.714351841,0.15009269,0.537098825,3,3
1636,-0.549680264,-0.617534685,-0.633364445,-0.543565231,-0.35736455,-0.081550926,-0.548172828,-0.612109832,-0.788565457,-0.203643823,0.245616671,0.255032379,0.563531777,0.418109293,0.218364974,-0.1188052,6,3
1637,-0.667164759,-0.817892323,-0.761002756,-0.768391244,-0.256374729,0.024085104,-0.669823316,-0.787210934,0.636828859,0.601994472,0.615882768,0.163437103,0.930597258,0.512095567,0.125546289,0.477743499,3,3
1638,-0.974636515,-1.2921696,-1.196965247,-1.308132008,-0.26953472,0.010689956,-0.974218231,-1.293735312,-0.877409784,0.219841999,0.770331256,0.184634262,2.064050254,1.107346446,0.146969161,0.726706159,3,3
1639,4.393432946,3.461094031,3.227078204,4.17324321,-0.215083713,0.065423711,4.360669575,3.855619761,0.787786318,0.742849774,0.385387727,0.107622386,-2.910541915,-1.442910235,0.069302581,0.056806523,1,1
1640,-0.737791867,-0.919590169,-0.922360392,-0.803446576,-0.535297833,-0.284941206,-0.735787303,-0.896838201,0.477538026,-0.251605631,0.635730258,0.480122912,0.985353788,0.881775696,0.449204268,0.789406653,3,3
1641,-0.40644808,-0.485885628,-0.48016236,-0.321934473,-0.395630952,-0.123351715,-0.411677083,-0.409344112,-0.6260038,0.789421086,0.717742397,0.330038201,0.194750805,0.298700639,0.294853364,1.01946863,6,3
1642,1.11358643,1.17633655,1.258177638,1.218330722,0.330758084,0.528358867,1.100758908,1.305750188,0.912657857,0.676125713,0.08388351,-0.453427168,-1.391957144,-1.044744891,-0.482744891,-0.722409993,2,2
1643,-0.040523951,0.227282653,0.617980226,-0.4953634,1.984754008,1.359122725,-0.022576887,0.065892871,-2.464299251,-2.236259334,-1.273627164,-1.800860087,0.559159269,-1.203997267,-1.709629737,-2.707529035,4,4
1644,-0.530241611,-0.636323026,-0.619671842,-0.511812795,-0.379108407,-0.105178983,-0.534402342,-0.583938576,-1.051059081,0.735360408,0.646011939,0.298119941,0.494256073,0.425062351,0.262251303,0.546319681,3,3
1645,0.543010791,1.089049632,0.588505031,0.787399509,-0.097762761,0.177444233,0.560082605,0.731296743,-0.454433955,-1.728049611,-2.38535133,-0.002973462,-1.055669438,-0.605183428,-0.041435268,0.453531451,0,0
1646,-0.359556591,-0.233680383,0.039271166,-0.76661733,1.39751181,1.131243851,-0.359013371,-0.345234148,-1.385258324,-0.100253373,-0.831068474,-1.308681942,0.92860516,-0.772889232,-1.277677902,0.436560779,4,4
1647,-0.389498938,-0.380440381,-0.241292715,-0.553697915,0.426099612,0.59594763,-0.393809038,-0.386049355,-1.422889116,0.635706487,0.007291187,-0.503864839,0.558892415,-0.278478667,-0.531186766,0.632445286,3,6
1648,0.053224925,0.313388883,0.47618618,-0.199666818,1.151837837,1.017751325,0.054235556,0.179498941,-0.620848045,-0.239957438,-1.122165771,-1.123355863,0.040824696,-0.930889621,-1.110199298,0.350060486,4,4
1649,0.613603796,0.697182518,0.757367896,0.763674552,0.17866054,0.413201615,0.605827488,0.805890379,0.543380295,0.47282234,0.187395521,-0.304190294,-1.013885036,-0.791254501,-0.338266825,-0.511469022,2,2
1650,-0.752660732,-0.977560555,-0.953913552,-0.809744086,-0.591341454,-0.35407378,-0.755334676,-0.920373888,0.933059118,0.693978993,1.009580162,0.537904388,1.003741017,0.957215448,0.509090271,0.562501355,3,3
1651,-0.454805993,-0.516784189,-0.51013739,-0.403446828,-0.332286271,-0.054697367,-0.457657072,-0.476591681,1.189930527,0.460319464,0.452604083,0.220268071,0.352141587,0.275465041,0.183060325,-0.378020025,6,6
1652,-0.424215691,-0.470816688,-0.440827551,-0.419197263,-0.177513766,0.102151563,-0.42904133,-0.433915374,0.204798085,0.743644588,0.392988105,0.087934451,0.345491509,0.147388142,0.049520509,0.746928785,6,6
1653,0.801783605,1.260104738,0.925428061,0.961058849,0.177952482,0.412643083,0.841437145,0.99958458,-1.071125431,-3.399157221,-1.907589365,-0.295543403,-1.193448652,-0.8638026,-0.329843137,-0.22512091,0,0
1654,0.155738246,0.46139957,0.791243827,-0.246594958,1.807884396,1.296149771,0.162753703,0.300499467,-0.71259528,-0.89836196,-1.310893556,-1.648099898,0.150523047,-1.223710184,-1.577557012,-1.371155778,4,4
1655,2.808534719,2.457765815,2.370301078,2.889249978,-0.032838521,0.236193081,2.816225601,2.740131204,0.776555903,-0.694844863,0.29712113,-0.102867815,-2.392980421,-1.293653614,-0.140648982,-0.744010903,1,1
1656,0.460447667,0.669527349,0.71962724,0.462878446,0.519893916,0.659264254,0.452975093,0.642619742,1.23495625,0.509561902,-0.586327907,-0.607030219,-0.732702278,-0.873147188,-0.629660364,-0.056962871,2,2
1657,0.454343248,0.894320097,0.598493824,0.578189929,0.17793685,0.412630746,0.482396912,0.635999732,-0.704225031,-2.784302901,-1.88721798,-0.278861001,-0.857637029,-0.706027099,-0.313575109,0.374472245,0,0
1658,-0.480962919,-0.639547751,-0.913325168,0.066581966,-1.641350752,-2.412072028,-0.485970535,-0.513466851,0.696436499,0.825991771,1.266916528,1.956934461,-0.312820058,1.738918366,2.060424055,0.841206148,5,5
1659,-0.212163852,-0.217822761,-0.223761951,-0.073646936,-0.285930856,-0.006151101,-0.217412471,-0.150200022,0.652612212,0.635554991,0.448480335,0.185386232,-0.120915543,0.002877658,0.147729784,0.143170087,6,6
1660,0.42862966,0.571800908,0.370595596,0.815399525,-0.44788951,-0.182106986,0.431244594,0.608015844,-0.697600097,-0.433658021,-0.182548671,0.348710405,-1.064482719,-0.352703355,0.31396194,-0.328727688,0,0
1661,-0.080663065,0.234306114,-0.06073312,0.070838498,-0.204210021,0.076139106,-0.072385742,0.016332699,0.410539651,-1.107581379,-1.621220863,0.10926434,-0.310063747,-0.156804354,0.070953746,0.513760057,0,0
1662,-0.350553425,-0.428736591,-0.435591732,-0.203037153,-0.482191914,-0.221763868,-0.356326447,-0.3330443,0.490146838,0.819878096,0.8217219,0.40924156,0.043460435,0.293256343,0.376092133,0.426476033,6,6
1663,-0.634869311,-0.833563274,-0.913899845,-0.458317756,-1.021738608,-0.987145795,-0.638453478,-0.738213484,1.100183758,0.740207617,1.204681581,1.068805523,0.407610024,1.206187945,1.071351061,0.658012944,3,3
1664,0.547410065,0.727353065,0.673927884,0.705536839,0.128492905,0.373086106,0.554440064,0.735977767,0.51127951,-0.831907845,-0.40285439,-0.242107524,-0.970645791,-0.730810059,-0.277659019,-0.021525522,2,0
1665,-0.151324276,-0.082164965,-0.018952386,-0.156754744,0.195921246,0.42675069,-0.152590427,-0.072332681,0.868875661,0.08236101,-0.045983098,-0.304581892,-0.009952959,-0.355207328,-0.338648177,0.069352622,6,6
1666,0.365846219,0.741427988,0.497503016,0.49871736,0.126714861,0.371643874,0.371326187,0.539005916,-1.219979622,-0.710203405,-1.580527306,-0.232696347,-0.776062982,-0.637939832,-0.268445545,0.253836164,0,0
1667,-0.834064357,-1.106190224,-1.23164122,-0.706091897,-1.316429404,-1.562435686,-0.832247878,-1.052269903,-0.006037588,-0.18715679,1.120519175,1.445595643,0.835398575,1.975230022,1.483554888,-0.060827472,3,3
1668,-0.800541205,-1.056400653,-1.081417422,-0.813254688,-0.853103487,-0.715004263,-0.801885636,-0.997310711,-0.10840038,0.469026586,1.113955581,0.861975534,1.000112332,1.336908114,0.849725323,0.901856393,3,3
1669,-0.436833765,-0.434000686,-0.503060382,-0.358999891,-0.384433608,-0.111015259,-0.431761841,-0.451461061,-0.323925959,-0.776107974,-0.051671792,0.278397896,0.284680669,0.296387988,0.242145914,-0.333570464,6,6
1670,-0.685375708,-0.851744937,-0.806854091,-0.769444126,-0.349633178,-0.073227226,-0.686986044,-0.815145713,0.79652436,0.420761573,0.698251842,0.262167259,0.934268497,0.617213782,0.22562226,0.418052649,3,3
1671,-0.460603487,-0.533495826,-0.565526465,-0.366498623,-0.490281786,-0.231246263,-0.464038517,-0.484733864,0.725478888,0.556808076,0.533778723,0.421817592,0.272256434,0.429514791,0.389035749,0.544445324,6,6
1672,-0.238252571,0.006479978,0.313043871,-0.673828277,1.760911195,1.278660909,-0.223760329,-0.184044293,1.253012334,-1.996826243,-1.420764516,-1.651095351,0.859074127,-1.02910177,-1.580164068,-2.783888013,4,4
1673,-0.331967344,-0.29410548,-0.203852594,-0.436381629,0.299613405,0.505535792,-0.33583865,-0.30799808,-1.185534679,0.528232099,-0.102814796,-0.388637823,0.376151372,-0.258220314,-0.420232002,0.577942355,6,6
1674,0.188170104,0.523136024,0.901237555,-0.307625432,2.130473266,1.407808733,0.18596201,0.338119465,-1.380907201,0.085006815,-1.459280268,-1.825665991,0.19626948,-1.31334807,-1.730906871,0.180183141,4,4
1675,0.54018025,0.73991596,1.018279628,0.362907661,1.13721914,1.010600253,0.553230949,0.72828261,-0.19311952,-1.371427114,-0.522081743,-1.181475997,-0.575971983,-1.17002412,-1.163006705,-2.322076816,2,2
1676,0.632940141,0.981238341,0.853549222,0.681733069,0.426470404,0.596203994,0.636055384,0.826132301,-0.971661309,-0.481686779,-1.356398791,-0.52008854,-0.949892336,-0.904186724,-0.546726921,0.049944874,0,0
1677,-0.273208045,-0.341174334,-0.753455677,0.49750939,-1.806209616,-2.978351152,-0.275886656,-0.229834871,0.844074421,0.323588227,0.869978367,2.221445507,-0.787951735,1.647726406,2.366728288,0.848275983,5,5
1678,-0.392158964,-0.454693062,-0.378794755,-0.404228761,-0.083274223,0.1907475,-0.395757058,-0.389696037,-0.731513773,0.530554742,0.60149488,-0.005793144,0.319449731,0.048924253,-0.044246268,0.87736997,3,6
1679,-0.325726513,-0.377033652,-0.360063726,-0.226387781,-0.313150731,-0.034488186,-0.332580755,-0.29962344,1.148310538,0.953857524,0.637851543,0.220887554,0.077255169,0.135484198,0.183688625,0.35877107,6,6
1680,-0.361534559,-0.397049349,-0.357229294,-0.336606174,-0.146185988,0.132152514,-0.364487979,-0.347917288,-0.495655713,0.413893854,0.435127451,0.049883754,0.228182937,0.05529663,0.011372413,0.556504054,6,6
1681,-0.863188235,-1.127601279,-1.089214274,-1.027156166,-0.527479571,-0.275500791,-0.865565737,-1.10078874,-0.20132929,0.766156244,0.87874139,0.465206721,1.430383248,1.110036707,0.433786526,0.585369014,3,3
1682,-0.505755728,-0.650402615,-0.705842985,-0.318110273,-0.818236794,-0.66293624,-0.509649053,-0.548755651,-0.50990777,0.668362755,1.071173905,0.805120696,0.20435667,0.783939478,0.789380062,0.445295182,3,3
1683,-0.271571106,-0.380953723,-0.645223435,0.326149401,-1.469060265,-1.926417484,-0.276457628,-0.227678974,0.689902632,0.628976744,1.231290573,1.697581085,-0.610931656,1.192891041,1.765319225,0.922433095,5,5
1684,-0.907317389,-1.105126204,-0.930803478,-1.363768555,0.495637112,0.64317946,-0.906339811,-1.175751909,0.514306287,0.034877507,-0.076765251,-0.592035501,2.24024672,0.315211424,-0.615398447,-0.302031842,3,3
1685,-0.677225115,-0.811139533,-0.658089482,-0.916024868,0.219545835,0.445090067,-0.678522233,-0.802615298,1.354567358,0.35520849,0.416906787,-0.3314108,1.226152906,0.156123518,-0.3647471,-0.085294427,3,3
1686,-0.729300245,-0.891953667,-0.828584334,-0.884087736,-0.203565972,0.076771584,-0.728566195,-0.883470189,0.491801778,-0.003972691,0.483135991,0.098030415,1.156843514,0.556432009,0.059661034,0.144934511,3,3
1687,-0.440687392,-0.583271396,-0.634879222,-0.218905862,-0.819955836,-0.665472175,-0.446204058,-0.456835675,0.710032056,0.866622362,1.212394379,0.821785679,0.05229854,0.708773283,0.807042358,0.92820343,5,5
1688,5.140832127,4.196896057,4.015848516,4.332246404,0.363275109,0.551790431,5.148408549,4.331646191,0.979510219,-0.622690143,-0.696227077,-0.535013903,-2.929282882,-1.712931549,-0.561005526,-2.596088618,1,1
1689,0.124295371,0.364419809,-0.182801698,0.784157493,-1.221919997,-1.36178466,0.133298298,0.263729067,0.564190116,-1.121159313,-0.932739033,1.337435221,-1.057641145,0.490922558,1.364110937,0.68831963,5,0
1690,-0.6817608,-0.791413175,-0.720397085,-0.840948925,-0.048342548,0.222363979,-0.672611,-0.809582701,0.112617598,-1.597343212,0.171716438,-0.096307773,1.111305421,0.335286847,-0.134157188,-1.064257073,3,3
1691,-0.579690817,-0.695492767,-0.662631856,-0.61325555,-0.306833571,-0.027869168,-0.581322754,-0.656032713,-0.999347081,0.345897961,0.58718628,0.220966923,0.65765595,0.432374557,0.183769126,0.59769708,3,3
1692,0.015575322,0.310532831,0.64387914,-0.428123437,1.895082458,1.327750456,0.019540649,0.134226286,0.067810252,-0.577275002,-1.378473787,-1.692268123,0.399836676,-1.181330601,-1.615928298,-0.754038164,4,4
1693,0.90211434,1.045004832,1.214795274,0.881074713,0.691611855,0.76769792,0.911633037,1.100004149,0.416559243,-0.980513873,-0.260609397,-0.808868375,-1.088105964,-1.132378927,-0.819950976,-1.98468912,2,2
1694,-0.573415884,-0.688413305,-0.669578302,-0.578811891,-0.374236915,-0.099857139,-0.576116838,-0.646804891,0.880531199,0.526067817,0.599394917,0.28450413,0.610202891,0.47195647,0.248367637,0.261287329,3,3
1695,0.732929847,0.821990117,0.827545158,0.931138798,0.075026791,0.329089148,0.716864626,0.929549214,1.075860143,1.124812985,0.121207952,-0.195607939,-1.167920192,-0.787938247,-0.232069946,-0.226917856,2,2
1696,-0.0434568,0.312478866,0.697655799,-0.630620176,2.437794713,1.502016399,-0.042191433,0.062290821,-2.031472789,-0.256807115,-1.820198793,-2.010513243,0.68666504,-1.295362089,-1.887967738,0.600188435,4,4
1697,0.386990018,0.806440501,1.078660881,-0.035761241,1.91679083,1.335447853,0.385634058,0.562356543,-3.112077038,-0.049561429,-1.809080302,-1.714854057,-0.139004002,-1.340896813,-1.635491898,-1.072877421,4,4
1698,-0.709486459,-0.844408804,-0.777930786,-0.885076051,-0.093558985,0.181315714,-0.710026418,-0.852481115,1.046365229,0.233492463,0.298407722,-0.008367361,1.15049132,0.442781487,-0.046812018,0.41521592,3,3
1699,-0.202308113,-0.215036711,-0.192690869,-0.095996898,-0.200267841,0.080006597,-0.20700064,-0.137486429,-0.172130722,0.554723406,0.519361685,0.110253934,-0.1057678,-0.05496715,0.071948973,0.693267529,6,6
1700,-0.453339569,-0.547598749,-0.630827849,-0.256078198,-0.76351806,-0.583849763,-0.45544036,-0.474534953,-0.340341935,0.341345589,0.741163732,0.740019058,0.11483285,0.661694555,0.720587133,0.500779035,5,3
1701,-0.140070319,-0.092506486,-0.036533742,-0.101702333,0.082200072,0.33506846,-0.147854723,-0.058086493,0.621161591,0.911545679,0.131533888,-0.201339476,-0.076413838,-0.301657204,-0.23769824,-0.180030989,6,6
1702,-0.527513379,-0.710482373,-0.894472252,-0.123663729,-1.400295463,-1.755749637,-0.531816177,-0.580001896,1.001572939,0.756438009,1.380515321,1.595933193,-0.074708986,1.488910379,1.65107101,0.895259728,5,5
1703,-0.901860924,-1.190989763,-1.190968751,-1.03283671,-0.74467031,-0.557322775,-0.900898789,-1.166384999,0.765437153,0.035327701,0.925822795,0.713604791,1.448821898,1.424508585,0.692768171,0.379304028,3,3
1704,-0.477245702,-0.522678296,-0.403475719,-0.608137316,0.199799733,0.429777667,-0.476599887,-0.508204447,-0.297700668,-0.082082724,0.252582817,-0.307779643,0.663601213,-0.065327088,-0.341761826,0.087780593,6,3
1705,0.615343044,0.793910274,0.897789131,0.627646967,0.565374325,0.688895166,0.619933839,0.807714379,-0.617192802,-0.610178899,-0.397038423,-0.683346485,-0.867275696,-0.97406638,-0.701978954,-1.388045833,2,2
1706,0.134253418,0.324033743,0.550940531,-0.062913217,1.048623167,0.966234506,0.134339481,0.275406496,-1.871140733,-0.149577137,-0.602266358,-1.079436247,-0.10384308,-0.950637782,-1.070121944,-1.088267348,6,4
1707,-0.676031513,-0.808698822,-0.689580849,-0.879045142,0.084495018,0.336976363,-0.6783543,-0.800784093,-0.901685949,0.547323521,0.409660304,-0.194125988,1.146725218,0.254550486,-0.23061427,0.157988134,3,3
1708,-0.03264618,0.000851875,-0.000371611,0.138920666,-0.194887851,0.085269886,-0.035709228,0.075553381,1.237549123,0.259088745,0.356041802,0.07546203,-0.370936646,-0.21464077,0.037003896,-0.325230904,6,6
1709,-0.399559294,-0.5375699,-0.628002904,-0.096713283,-0.963315742,-0.888833328,-0.406236062,-0.399859338,0.006922801,1.003045458,1.259668365,0.996431816,-0.106377752,0.792147879,0.993425674,0.754910376,5,5
1710,-0.391545112,-0.405636171,-0.388522711,-0.381612399,-0.136337,0.141469634,-0.392465576,-0.388854192,0.959964685,0.127821213,0.19285914,0.034670745,0.299012778,0.075811759,-0.003848365,0.380481914,6,6
1711,-0.337355602,-0.348963142,-0.360149433,-0.251843094,-0.276706311,0.00334462,-0.333286073,-0.315242886,0.113302681,-0.613125548,0.284593764,0.169447164,0.123694005,0.112072382,0.131616839,-0.067257176,6,6
1712,0.827872324,1.060507781,1.187797067,0.720623885,0.870249242,0.87123012,0.821016522,1.025879367,0.358229336,0.319891182,-0.74115766,-0.910695392,-0.981436098,-1.152117018,-0.914762721,-0.173493643,2,2
1713,2.505018899,2.20119249,1.816182825,3.0490534,-0.735245777,-0.544191523,2.500579192,2.505609962,0.439648151,-0.114563678,0.49610037,0.707769043,-2.484714432,-0.908466304,0.686629333,0.563370512,1,1
1714,-0.872873458,-1.146720959,-1.186542666,-0.931998452,-0.895521417,-0.780194724,-0.873290644,-1.117088895,0.471751706,0.33233891,0.927113705,0.906236756,1.23604247,1.538942857,0.896875989,0.614355359,3,3
1715,-0.430354213,-0.613493278,-0.889202529,0.199294273,-1.736644877,-2.72484773,-0.435019736,-0.442441085,0.837979226,0.724341158,1.620018101,2.109710968,-0.469603546,1.794059487,2.236682818,0.893340711,5,5
1716,-0.321361341,-0.382829757,-0.386927852,-0.184970108,-0.41989566,-0.150388494,-0.325796272,-0.293776235,-0.808614082,0.601799416,0.732274225,0.346164643,0.013172927,0.217715895,0.311355097,0.650799968,6,6
1717,-0.585761134,-0.798935979,-1.022158666,-0.126287858,-1.622914736,-2.355568829,-0.589585045,-0.664982066,0.408532116,0.732434144,1.511807874,1.930450515,-0.071615782,1.907102476,2.030052082,0.909407871,5,5
1718,-0.557353417,-0.731930762,-0.85349872,-0.284811499,-1.133233214,-1.188054858,-0.560599852,-0.623289865,0.448800927,0.605977771,1.213769348,1.220957962,0.147033552,1.207804116,1.236489104,0.817251527,5,5
1719,-0.484407312,-0.686616606,-0.854582118,-0.038638141,-1.42687129,-1.820330641,-0.491982527,-0.518349602,0.62621267,1.244996248,1.681669894,1.633834111,-0.183614753,1.450892611,1.693577204,0.870180126,5,5
1720,-0.654137451,-0.807028125,-0.791520856,-0.685203222,-0.452650944,-0.187559093,-0.654709368,-0.767364064,-0.98294995,0.204590963,0.684964955,0.374895766,0.786007499,0.658569623,0.340804425,0.385357441,3,3
1721,-0.33885613,-0.344207723,-0.316438484,-0.303696575,-0.120270142,0.156552964,-0.341716297,-0.317262786,-0.899406068,0.386375339,0.230404928,-0.005009348,0.206784954,-0.004134139,-0.043464936,-0.431088101,6,6
1722,0.079552364,0.278537584,0.501808429,-0.172840417,1.150648038,1.017171064,0.074085208,0.210885634,0.315445865,0.485590439,-0.705363384,-1.112051302,-0.005712548,-0.938970474,-1.099897903,0.750247616,4,4
1723,-0.164385687,0.172228987,0.595574308,-0.768559822,2.553903167,1.534897498,-0.16337171,-0.088927659,-2.019901432,-0.207253318,-1.880322704,-2.143094193,1.004199368,-1.297053781,-1.998999982,-1.975510176,4,4
1724,0.639828927,0.93545751,0.757422451,0.980881614,-0.082799393,0.191181583,0.72062632,0.833324338,-0.303418005,-6.979794848,-1.069511906,-0.236023701,-1.065285055,-0.768723775,-0.271703781,-7.164790526,2,2
1725,-0.413711998,-0.476799463,-0.550020376,-0.248401625,-0.6268372,-0.399230432,-0.417420384,-0.419370644,1.061223036,0.563265728,0.558978168,0.586258985,0.096351646,0.494832919,0.55940346,0.800479421,6,6
1726,0.707011642,0.899294854,0.980546265,0.715883758,0.569802175,0.691743857,0.697182907,0.902940901,1.063954343,0.610965745,-0.488879486,-0.672849686,-0.962467286,-1.004302028,-0.692058588,-0.856730895,2,2
1727,-0.09447474,0.128879533,0.487995311,-0.525843933,1.796438327,1.291918816,-0.094149827,-0.000853556,0.160473254,-0.133616905,-1.054472851,-1.63424178,0.563442235,-1.100465013,-1.565486787,-1.131813169,4,4
1728,-1.007272992,-1.330730967,-1.283579002,-1.305249927,-0.484653824,-0.224644245,-1.006629253,-1.352646946,-0.927965352,0.18901655,0.59958943,0.380111838,2.105052711,1.371841229,0.346157698,-0.661582023,3,3
1729,-0.226828099,-0.21480804,-0.187065907,-0.161259225,-0.096673246,0.178448545,-0.231585995,-0.169189278,-0.097431861,0.57981456,0.285716943,-0.010427117,-0.008020261,-0.111281378,-0.048864648,0.230230122,6,6
1730,-0.520556387,-0.640882442,-0.594908852,-0.518420273,-0.321011386,-0.042760777,-0.52711406,-0.569982286,-0.470970925,1.124501411,0.80406112,0.243307327,0.496592156,0.371956967,0.206447285,0.840959944,6,3
1731,-0.898143708,-1.136300104,-1.044626658,-1.211786123,-0.091695669,0.183028701,-0.897271442,-1.160019914,-0.047143158,0.054132656,0.395451926,-0.003501713,1.835368621,0.774771109,-0.041961944,0.654083757,3,3
1732,0.604634733,0.950661786,1.016372894,0.530532518,0.882425641,0.877970412,0.646836667,0.796473849,0.801058556,-3.849543344,-1.347376434,-1.016182636,-0.718024411,-1.120998603,-1.012141226,-3.769042633,2,2
1733,-0.936884604,-1.207202058,-1.101681418,-1.279547765,-0.095439299,0.179585206,-0.933645677,-1.227009166,0.692472503,-0.496586329,0.498803885,-0.00741708,2.005876926,0.851667597,-0.045864926,0.380832554,3,3
1734,-0.848967325,-1.070372907,-0.980885538,-1.114412245,-0.128238321,0.14909042,-0.847832038,-1.077005538,0.610856376,-0.031968223,0.500077623,0.033882444,1.615321184,0.710849299,-0.004636586,0.647039115,3,3
1735,-0.553056452,-0.7597166,-0.931131084,-0.154415879,-1.429966088,-1.827961612,-0.558853351,-0.617024838,0.662613177,1.036667348,1.54360139,1.638487805,-0.033506166,1.571922469,1.698803973,0.874161989,5,5
1736,3.376689052,2.801299386,2.38814941,3.75767484,-0.687845668,-0.479459168,3.361738367,3.159278346,0.299847642,0.252715639,0.481538618,0.625534192,-2.759419991,-1.114020371,0.600401924,-0.294650302,1,1
1737,-0.055938462,0.051070787,-0.225220819,0.35104646,-0.825354463,-0.673457077,-0.055122255,0.046927611,-0.124736657,-0.200866479,-0.207222373,0.819171275,-0.630834014,0.288832433,0.804270077,0.620833617,5,5
1738,3.531175194,2.91005336,2.750347339,3.508284893,-0.159860619,0.119125796,3.496353264,3.269223154,1.076825233,1.025874482,0.4450299,0.056515452,-2.672211863,-1.349341849,0.018013056,0.290869831,1,1
1739,3.625844847,3.058096715,2.917560229,3.475958272,0.027507997,0.288864811,3.597079332,3.335813062,1.209212964,0.76072065,0.073597982,-0.158648746,-2.647316406,-1.43671911,-0.195715772,-0.582446552,1,1
1740,-0.111355676,0.260463255,0.64011385,-0.695037748,2.470919386,1.511540044,-0.108995083,-0.021953257,2.057906462,-0.384025472,-2.010226729,-2.081940525,0.859040438,-1.295400689,-1.947953799,-1.527310054,4,4
1741,0.568826687,0.768971154,0.76908113,0.665436324,0.321699051,0.52175912,0.575465245,0.758703841,-0.575474961,-0.79415116,-0.523844361,-0.454306182,-0.910640832,-0.845804872,-0.483590794,-1.059215502,2,2
1742,1.21326921,1.329863338,1.486047233,1.145708253,0.729515609,0.790418167,1.197488175,1.400148437,0.955129295,0.846391505,-0.28065992,-0.796941852,-1.342637878,-1.219893806,-0.80879393,-0.33435534,2,2
1743,0.678262897,1.206885105,0.923528602,0.688923877,0.521205088,0.660128063,0.694395224,0.873265859,0.699136981,-1.582136809,-2.261218445,-0.593744186,-0.965724503,-0.956830585,-0.6170245,0.476490721,0,0
1744,0.271619904,0.410387311,0.279133869,0.600252342,-0.334520439,-0.057072637,0.278593719,0.433537713,-0.830687254,-0.871449642,-0.192984239,0.165632605,-0.819591245,-0.365751876,0.127763567,-2.342978279,2,2
1745,0.005890098,0.204966248,0.451051976,-0.205453347,1.116809685,1.000537348,0.021623015,0.122504716,-1.468965965,-1.937981658,-0.775345169,-1.204615348,0.157771552,-0.946014158,-1.183958562,-3.814329059,4,4
1746,-0.101022497,-0.156370979,-0.375740631,0.437120928,-1.15851912,-1.236254052,-0.106644025,-0.009025298,0.114981151,0.608558127,0.986688838,1.250127142,-0.722200989,0.641068661,1.268351231,0.660292221,5,5
1747,0.346646286,0.717748891,1.194854317,-0.247175125,2.542499308,1.531729367,0.335522923,0.517703512,-0.318222516,0.924681788,-1.565272936,-2.081210787,0.106937158,-1.473464753,-1.947342935,0.326089833,4,4
1748,-0.795732696,-0.942443251,-0.849731249,-1.08927584,0.122609265,0.368308272,-0.79493322,-0.989502806,0.464253606,0.01426083,0.025676238,-0.217380504,1.560089458,0.41642767,-0.253436885,0.659754695,3,3
